Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
Pressure1,PressureTransducer,JST_XH_B3B-XH-A_1x03_P2.50mm_Vertical_smaller,122.3,-73.443232,180.0,bottom
Q1,IRLML6344,SOT-23,99.2,-62.6,180.0,top
Q2,IRLML6344,SOT-23,82.2,-62.475,180.0,top
Q3,IRLML6344,SOT-23,90.7,-62.5,180.0,top
Q4,MMBT4403,SOT-23_smaller,160.91,-78.275,90.0,top
Q5,IRLML6344,SOT-23,87.35,-117.35,90.0,top
Q6,IRLML6344,SOT-23,79.4,-117.35,90.0,top
R1,10k,R_0402_1005Metric,124.175,-112.77,-90.0,top
R10,1k,R_0402_1005Metric,108.275,-76.375,-90.0,top
R11,10k,R_0402_1005Metric,129.776542,-106.0,0.0,top
R12,10k,R_0402_1005Metric,131.9,-105.975,180.0,top
R13,10k,R_0402_1005Metric,134.85,-104.675,-90.0,top
R14,10k,R_0402_1005Metric,135.825,-104.675,-90.0,top
R15,10k,R_0402_1005Metric,149.7,-63.65,0.0,top
R16,33R,R_0402_1005Metric,126.525,-75.575,0.0,top
R17,33R,R_0402_1005Metric,124.575,-75.075,0.0,top
R18,33R,R_0402_1005Metric,126.525,-77.475,0.0,top
R2,10k,R_0402_1005Metric,125.125,-112.775,90.0,top
R20,3k3,R_0402_1005Metric,127.45,-79.3,180.0,top
R24,12k1,R_0402_1005Metric,136.2,-71.6,90.0,top
R25,49R9,R_0402_1005Metric,135.95,-76.15,180.0,top
R26,49R9,R_0402_1005Metric,133.35,-77.95,90.0,top
R27,49R9,R_0402_1005Metric,139.125,-73.125,0.0,top
R28,49R9,R_0402_1005Metric,137.6,-73.55,-90.0,top
R29,330,R_0402_1005Metric,138.75,-63.65,0.0,top
R3,10k,R_0402_1005Metric,133.15,-100.5,0.0,top
R30,330,R_0402_1005Metric,142.5,-63.6,180.0,top
R31,3k3,R_0402_1005Metric,89.1,-86.6,-90.0,top
R32,M1,R_0402_1005Metric,90.55,-88.975,180.0,top
R33,10k,R_0402_1005Metric,89.1,-88.475,-90.0,top
R34,2m,R_1206_3216Metric,98.425,-110.8,180.0,top
R35,5k1,R_0402_1005Metric,119.825,-112.775,90.0,top
R36,5k1,R_0402_1005Metric,123.225,-112.775,90.0,top
R37,10k,R_0402_1005Metric,124.685,-71.675,0.0,top
R38,10k,R_0402_1005Metric,122.685,-71.675,0.0,top
R39,390m,R_1206_3216Metric,148.676542,-119.95,180.0,top
R4,5k1,R_0402_1005Metric,105.325,-104.7,-90.0,top
R40,390m,R_1206_3216Metric,161.326542,-119.95,180.0,top
R41,390m,R_1206_3216Metric,154.014042,-119.95,180.0,top
R42,390m,R_1206_3216Metric,166.726542,-119.95,180.0,top
R43,1k,R_0402_1005Metric,117.725,-98.475,-90.0,top
R44,10k,R_0402_1005Metric,156.15,-106.75,0.0,top
R45,1k,R_0402_1005Metric,100.975,-67.9,0.0,top
R46,10k,R_0402_1005Metric,150.926542,-106.1,0.0,top
R47,1k,R_0402_1005Metric,100.9,-65.4,-90.0,top
R48,10k,R_0402_1005Metric,102.325,-64.95,180.0,top
R49,1k,R_0402_1005Metric,83.955067,-67.846912,0.0,top
R5,5k1,R_0402_1005Metric,106.15,-70.8,180.0,top
R50,1k,R_0402_1005Metric,83.9,-65.4,-90.0,top
R51,10k,R_0402_1005Metric,84.85,-65.4,90.0,top
R52,1k,R_0402_1005Metric,115.49,-79.6,0.0,top
R53,1k,R_0402_1005Metric,92.31,-67.85,0.0,top
R54,10k,R_0402_1005Metric,115.49,-78.66,0.0,top
R55,1k,R_0402_1005Metric,92.4,-65.4,-90.0,top
R56,10k,R_0402_1005Metric,93.375,-65.4,90.0,top
R57,k1,R_0402_1005Metric,148.335,-75.985,90.0,top
R58,k1,R_0402_1005Metric,152.625,-68.975,0.0,top
R59,8k2,R_0402_1005Metric,156.325,-68.975,180.0,top
R6,5k1,R_0402_1005Metric,116.275,-67.8,0.0,top
R60,10k,R_0402_1005Metric,155.275,-64.55,180.0,top
R61,10k,R_0402_1005Metric,155.265,-65.55,0.0,top
R62,1k,R_0402_1005Metric,112.85,-99.15,135.0,top
R63,10k,R_0402_1005Metric,117.175,-103.525,135.0,top
R64,10k,R_0402_1005Metric,194.125095,-89.975,-90.0,top
R65,12k1,R_0402_1005Metric,203.8,-78.9,-90.0,top
R66,k33,R_0402_1005Metric,209.525,-65.425,-90.0,top
R67,5k1,R_0402_1005Metric,195.575095,-88.55,-90.0,top
R68,49R9,R_0402_1005Metric,205.575,-77.95,0.0,top
R69,49R9,R_0402_1005Metric,205.2,-74.4,180.0,top
R7,5k1,R_0402_1005Metric,108.5,-80.6,-90.0,top
R70,49R9,R_0402_1005Metric,209.475,-79.975,180.0,top
R71,49R9,R_0402_1005Metric,207.424489,-79.975,180.0,top
R72,49R9,R_0402_1005Metric,197.9,-81.125,-90.0,top
R73,49R9,R_0402_1005Metric,198.425,-79.65,0.0,top
R74,49R9,R_0402_1005Metric,190.64918,-79.775,0.0,top
R75,49R9,R_0402_1005Metric,192.85,-78.7,0.0,top
R76,33R,R_0402_1005Metric,129.2,-80.15,90.0,top
R77,330,R_0402_1005Metric,216.424489,-83.975,-90.0,top
R78,10k,R_0402_1005Metric,217.874489,-84.45,180.0,top
R79,330,R_0402_1005Metric,188.725095,-83.95,-90.0,top
R8,5k1,R_0402_1005Metric,177.575,-68.9,0.0,top
R80,10k,R_0402_1005Metric,187.275095,-84.45,0.0,top
R81,10k,R_0402_1005Metric,205.15,-63.525,180.0,top
R82,10k,R_0402_1005Metric,189.075,-65.275,-90.0,top
R83,3k3,R_0402_1005Metric,210.149489,-89.1,90.0,top
R84,3k3,R_0402_1005Metric,210.175,-92.8,90.0,top
R85,10k,R_0402_1005Metric,212.099489,-98.7,180.0,top
R86,k33,R_0402_1005Metric,191.625,-65.275,-90.0,top
R87,5k1,R_0402_1005Metric,181.326542,-102.535,-90.0,top
R88,M1,R_0402_1005Metric,184.401542,-115.525,90.0,top
R9,5k1,R_0402_1005Metric,175.65,-68.9,180.0,top
R90,1k,R_0402_1005Metric,91.725,-116.375,-90.0,top
R91,1k,R_0402_1005Metric,90.775,-117.4,90.0,top
R92,10k,R_0402_1005Metric,89.8,-117.39,-90.0,top
R93,1k,R_0402_1005Metric,83.45,-111.0,0.0,top
R94,1k,R_0402_1005Metric,82.375,-118.325,0.0,top
R95,10k,R_0402_1005Metric,82.375,-119.325,180.0,top
R96,330,R_0402_1005Metric,181.326542,-104.41,-90.0,top
Robot1,Bus-Servo,Molex_SPOX_5267-03A_1x03_P2.50mm_Vertical,181.076542,-120.1,0.0,bottom
SW1,Reset,SW_SPST_TL3342_smaller,108.57,-102.475,-90.0,top
SW2,Boot,SW_SPST_TL3342_smaller,128.1,-98.425,180.0,top
TP1,StepperUART,TestPoint_THTPad_D1.0mm_Drill0.5mm,148.85,-101.9,0.0,bottom
TP3,PA8,TestPoint_THTPad_D1.0mm_Drill0.5mm,109.35,-90.75,0.0,bottom
TP4,PD3,TestPoint_THTPad_D1.0mm_Drill0.5mm,113.6,-94.9,0.0,bottom
TP5,PE0,TestPoint_THTPad_D1.0mm_Drill0.5mm,119.85,-94.8,0.0,bottom
U1,STM32H563VITx,LQFP-100_14x14mm_P0.5mm,115.6,-88.8,90.0,top
U10,SIT3051TK,DFN-8-1EP_3x3mm_P0.65mm_EP1.55x2.4mm,114.2,-102.166244,225.0,top
U11,74AHCT125,SOIC-14_3.9x8.7mm_P1.27mm,167.5605,-73.285914,180.0,top
U12,TPS54202DDC,SOT-23-6_Handsoldering,179.026542,-106.35,0.0,top
U13,~,QFN-64-1EP_9x9mm_P0.5mm_EP6x6mm_ThermalVias,203.500095,-89.15,0.0,top
U2,LAN8742A,VQFN-24-1EP_4x4mm_P0.5mm_EP2.5x2.5mm_ThermalVias,130.2,-76.55,180.0,top
U4,TPS54202DDC,SOT-23-6_Handsoldering,80.06,-96.35,90.0,top
U5,AMS1117-3.3,SOT-223-3_TabPin2,94.525,-81.325,180.0,top
U6,INA226,TSSOP-10_3x3mm_P0.5mm,101.6,-105.6,90.0,top
U7,TMC2209,QFN-28-1EP_5x5mm_P0.5mm_EP3.75x3.75mm_ThermalVias,152.864042,-111.2375,90.0,top
U8,TMC2209,QFN-28-1EP_5x5mm_P0.5mm_EP3.75x3.75mm_ThermalVias,165.664042,-111.2375,90.0,top
U9,HX711,SOIC-16_3.9x9.9mm_P1.27mm,154.1125,-78.85,180.0,top
UEXT1,BH10S,UEXTM-PTH,197.146542,-117.77,180.0,bottom
Valve1,Valve,"PhoenixContact_MC_1,5_2-G-3.5_1x02_P3.50mm_Horizontal_smallerCourtyard",80.5,-65.555,180.0,bottom
Valve2,Valve,"PhoenixContact_MC_1,5_2-G-3.5_1x02_P3.50mm_Horizontal_smallerCourtyard",88.0,-114.395,0.0,bottom
X1,MT3608,DCDC_MT3608,84.999621,-90.0,270.0,bottom
Y1,25MHz,Crystal_SMD_2016-4Pin_2.0x1.6mm,129.4,-71.9,-45.0,top
Y2,25MHz,Crystal_SMD_2016-4Pin_2.0x1.6mm,195.625095,-85.2,45.0,top
