Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
R47,1k,R_0402_1005Metric,90.8,-65.4,-90.0,top
R48,10k,R_0402_1005Metric,89.1,-60.0,0.0,top
R49,1k,R_0402_1005Metric,73.7,-67.85,0.0,top
R5,5k1,R_0402_1005Metric,106.1,-81.9,180.0,top
R50,1k,R_0402_1005Metric,73.8,-65.4,-90.0,top
R51,10k,R_0402_1005Metric,72.1,-60.0,0.0,top
R52,1k,R_0402_1005Metric,116.15,-78.45,0.0,top
R53,1k,R_0402_1005Metric,82.21,-67.85,0.0,top
R54,10k,R_0402_1005Metric,116.1,-77.25,0.0,top
R55,1k,R_0402_1005Metric,82.3,-65.4,-90.0,top
R56,10k,R_0402_1005Metric,80.6,-60.0,0.0,top
R57,k1,R_0402_1005Metric,148.835,-75.985,90.0,top
R58,k1,R_0402_1005Metric,153.125,-68.975,0.0,top
R59,8k2,R_0402_1005Metric,156.825,-68.975,180.0,top
R6,5k1,R_0402_1005Metric,107.7,-65.9,-90.0,top
R60,10k,R_0402_1005Metric,155.775,-64.55,180.0,top
R61,10k,R_0402_1005Metric,155.765,-65.55,0.0,top
R62,1k,R_0402_1005Metric,114.55,-100.55,90.0,top
R63,10k,R_0402_1005Metric,114.45,-103.25,-90.0,top
R64,10k,R_0402_1005Metric,199.5,-89.975,-90.0,top
R65,12k1,R_0402_1005Metric,208.6,-78.45,-90.0,top
R66,k33,R_0402_1005Metric,214.225,-61.625,90.0,top
R67,5k1,R_0402_1005Metric,200.95,-88.55,-90.0,top
R68,49R9,R_0402_1005Metric,211.32,-74.45,90.0,top
R69,49R9,R_0402_1005Metric,212.33,-72.49,-90.0,top
R7,5k1,R_0402_1005Metric,108.5,-80.6,-90.0,top
R70,49R9,R_0402_1005Metric,211.63,-78.41,90.0,top
R71,49R9,R_0402_1005Metric,211.34,-76.49,-90.0,top
R72,49R9,R_0402_1005Metric,201.85,-80.1,0.0,top
R73,49R9,R_0402_1005Metric,203.82,-79.98,180.0,top
R74,49R9,R_0402_1005Metric,196.72,-80.1,0.0,top
R75,49R9,R_0402_1005Metric,198.75,-80.09,180.0,top
R76,33R,R_0402_1005Metric,129.35,-81.325,90.0,top
R77,330,R_0402_1005Metric,219.75,-82.0,180.0,top
R78,10k,R_0402_1005Metric,218.25,-81.5,-90.0,top
R79,330,R_0402_1005Metric,194.1,-83.95,-90.0,top
R8,5k1,R_0402_1005Metric,176.51,-80.625,0.0,top
R80,10k,R_0402_1005Metric,192.65,-84.45,0.0,top
R81,10k,R_0402_1005Metric,211.675,-61.625,90.0,top
R82,10k,R_0402_1005Metric,193.075,-61.625,90.0,top
R83,3k3,R_0402_1005Metric,215.88,-89.35,180.0,top
R84,3k3,R_0402_1005Metric,215.415,-87.575,180.0,top
R85,10k,R_0402_1005Metric,216.375,-93.925,-90.0,top
R86,k33,R_0402_1005Metric,195.625,-61.625,90.0,top
R87,5k1,R_0402_1005Metric,170.95,-102.535,-90.0,top
R88,M1,R_0402_1005Metric,174.025,-115.525,90.0,top
R89,10k,R_0402_1005Metric,93.525,-104.925,-90.0,top
R9,5k1,R_0402_1005Metric,178.45,-77.175,180.0,top
R90,1k,R_0402_1005Metric,78.75,-118.7,0.0,top
R91,1k,R_0402_1005Metric,78.75,-119.7,0.0,top
R92,10k,R_0402_1005Metric,75.81,-119.65,180.0,top
R93,1k,R_0402_1005Metric,70.09,-118.35,0.0,top
R94,1k,R_0402_1005Metric,70.09,-119.35,0.0,top
R95,10k,R_0402_1005Metric,67.45,-119.7,180.0,top
R96,330,R_0402_1005Metric,170.95,-104.41,-90.0,top
Robot1,Bus-Servo,Molex_SPOX_5267-03A_1x03_P2.50mm_Vertical,170.7,-120.1,0.0,bottom
SW1,Reset,SW_SPST_TL3342_smaller,111.15,-109.45,0.0,top
SW2,Boot,SW_SPST_TL3342_smaller,128.1,-98.425,180.0,top
TP1,StepperUART,TestPoint_THTPad_D1.0mm_Drill0.5mm,119.25,-101.125,0.0,bottom
TP3,PA8,TestPoint_THTPad_D1.0mm_Drill0.5mm,94.4,-92.65,0.0,bottom
TP4,PD3,TestPoint_THTPad_D1.0mm_Drill0.5mm,113.75,-95.0,0.0,bottom
TP5,PE0,TestPoint_THTPad_D1.0mm_Drill0.5mm,118.9,-95.0,0.0,bottom
U1,STM32H563VITx,LQFP-100_14x14mm_P0.5mm,115.6,-88.8,90.0,top
U10,SIT3051TK,DFN-8-1EP_3x3mm_P0.65mm_EP1.55x2.4mm,112.2,-102.1,180.0,top
U11,74AHCT125,SOIC-14_3.9x8.7mm_P1.27mm,169.7605,-73.285914,180.0,top
U12,TPS54202DDC,SOT-23-6_Handsoldering,168.65,-106.35,0.0,top
U13,~,QFN-64-1EP_9x9mm_P0.5mm_EP6x6mm_ThermalVias,208.875,-89.15,0.0,top
U2,LAN8742A,VQFN-24-1EP_4x4mm_P0.5mm_EP2.5x2.5mm_ThermalVias,130.2,-76.3,180.0,top
U4,TPS54202DDC,SOT-23-6_Handsoldering,73.235,-94.75,90.0,top
U5,AMS1117-3.3,SOT-223-3_TabPin2,96.9,-77.9,270.0,top
U6,INA226,TSSOP-10_3x3mm_P0.5mm,87.2,-105.6,90.0,top
U7,TMC2209,QFN-28-1EP_5x5mm_P0.5mm_EP3.75x3.75mm_ThermalVias,142.4875,-111.2375,90.0,top
U8,TMC2209,QFN-28-1EP_5x5mm_P0.5mm_EP3.75x3.75mm_ThermalVias,155.2875,-111.2375,90.0,top
U9,HX711,SOIC-16_3.9x9.9mm_P1.27mm,154.6125,-78.85,180.0,top
UEXT1,BH10S,UEXTM-PTH,190.17,-117.77,180.0,bottom
Valve1,Valve,"PhoenixContact_MC_1,5_2-G-3.5_1x02_P3.50mm_Horizontal_smallerCourtyard",70.4,-65.555,180.0,bottom
Valve2,Valve,"PhoenixContact_MC_1,5_2-G-3.5_1x02_P3.50mm_Horizontal_smallerCourtyard",77.65,-114.395,0.0,bottom
X1,MT3608,DCDC_MT3608,74.2,-88.65,270.0,bottom
Y1,25MHz,Crystal_SMD_2016-4Pin_2.0x1.6mm,129.3,-71.2,-45.0,top
Y2,25MHz,Crystal_SMD_2016-4Pin_2.0x1.6mm,201.0,-85.2,45.0,top
